bag_id,alan,footprint_area_m2,bouwjaar,status,gebruiksdoel,class6_points,roof_p30_z_nap_m,roof_p70_z_nap_m,roof_p90_z_nap_m,roof_span_m,ground_ring_points,ground_z_nap_m,h_measured_m
0503100000023157,A,9.29,1966,Pand in gebruik,,288,1.650,1.650,1.750,0.100,1985,-0.650,2.300
0503100000023160,B,1246.58,1970,Pand in gebruik,kantoorfunctie,43708,6.650,10.750,13.050,6.400,22491,0.350,10.400
0503100000023161,B,3823.47,2007,Pand in gebruik,"kantoorfunctie,overige gebruiksfunctie",181993,7.450,23.350,26.450,19.000,44694,0.150,23.200
0503100000023162,B,1223.72,1995,Pand in gebruik,"celfunctie,kantoorfunctie",61611,8.450,27.750,27.750,19.300,25708,0.050,27.700
0503100000023163,B,550.99,1962,Pand in gebruik,woonfunctie,19385,12.050,12.050,12.150,0.100,14787,0.150,11.900
0503100000024101,B,7.88,1981,Pand in gebruik,,264,0.850,0.950,0.950,0.100,3100,-1.650,2.600
0503100000024102,B,7.95,1981,Pand in gebruik,,260,0.850,0.950,0.950,0.100,3096,-1.750,2.700
0503100000024103,B,7.95,1981,Pand in gebruik,,264,0.850,0.950,0.950,0.100,3044,-1.650,2.600
0503100000024118,B,900.25,2007,Pand in gebruik,"gezondheidszorgfunctie,woonfunctie",21890,5.850,5.950,6.050,0.200,13273,-1.750,7.700
0503100000025527,B,47.43,1969,Pand in gebruik,woonfunctie,1147,5.350,6.750,7.450,2.100,2177,-1.650,8.400
0503100000025528,B,8.52,1969,Pand in gebruik,,185,0.750,0.850,0.850,0.100,2546,-1.650,2.500
0503100000025529,B,47.50,1969,Pand in gebruik,woonfunctie,1171,5.350,6.650,7.350,2.000,2152,-1.650,8.300
0503100000025530,B,8.52,1969,Pand in gebruik,,315,0.850,0.850,0.850,0.000,2786,-1.750,2.600
0503100000025531,B,47.60,1969,Pand in gebruik,woonfunctie,1159,5.350,6.650,7.350,2.000,1780,-1.550,8.200
0503100000025532,A,651.06,1993,Pand in gebruik,woonfunctie,17791,7.450,7.450,7.550,0.100,13788,-1.250,8.700
0503100000025533,A,19374.55,1968,Pand in gebruik,"bijeenkomstfunctie,overige gebruiksfunctie,winkelfunctie,woonfunctie",608805,4.250,5.050,8.350,4.100,85448,-0.050,5.100
0503100000025535,A,2936.95,1966,Pand in gebruik,"bijeenkomstfunctie,gezondheidszorgfunctie,woonfunctie",73338,7.950,13.550,16.250,8.300,37579,-1.150,14.700
0503100000025536,A,2777.94,1976,Pand in gebruik,"gezondheidszorgfunctie,woonfunctie",112714,13.950,22.750,42.450,28.500,53916,0.150,22.600
0503100000025539,B,918.45,1991,Pand in gebruik,kantoorfunctie,26926,4.550,17.450,20.350,15.800,11943,0.050,17.400
0503100000022300,B,13.08,1982,Pand in gebruik,,214,2.650,3.250,3.450,0.800,1437,-0.050,3.300
0503100000022301,B,14.38,1982,Pand in gebruik,,209,2.650,3.250,3.550,0.900,1809,-0.150,3.400
0503100000022302,B,14.18,1982,Pand in gebruik,,139,2.550,3.350,3.550,1.000,1421,-0.050,3.400
0503100000022303,B,13.06,1982,Pand in gebruik,,156,2.550,3.150,3.550,1.000,1706,-0.050,3.200
0503100000022304,B,14.17,1982,Pand in gebruik,,211,2.650,3.150,3.550,0.900,1714,-0.050,3.200
0503100000022305,B,13.07,1982,Pand in gebruik,,204,2.650,3.250,3.550,0.900,1490,-0.050,3.300
0503100000023257,B,1182.02,1960,Pand in gebruik,woonfunctie,31209,8.550,8.650,8.650,0.100,21663,-0.150,8.800
0503100000024192,B,123.88,1981,Pand in gebruik,woonfunctie,4334,7.150,7.150,7.150,0.000,4949,-1.550,8.700
0503100000024193,B,125.04,1981,Pand in gebruik,woonfunctie,4412,7.150,7.150,7.150,0.000,5633,-1.550,8.700
0503100000025076,B,47.37,1993,Pand in gebruik,woonfunctie,1098,6.850,6.850,6.850,0.000,2188,-1.550,8.400
0503100000025077,B,58.73,1993,Pand in gebruik,woonfunctie,1289,6.850,6.850,6.850,0.000,2645,-1.550,8.400
0503100000025584,A,266.61,1992,Pand in gebruik,,8014,16.250,16.350,16.350,0.100,3424,-1.850,18.200
0503100000023317,B,42.34,1930,Pand in gebruik,woonfunctie,747,5.350,6.950,7.850,2.500,1526,0.050,6.900
0503100000023318,B,41.31,1930,Pand in gebruik,woonfunctie,735,5.350,7.050,7.850,2.500,1801,0.050,7.000
0503100000023319,B,43.32,1930,Pand in gebruik,woonfunctie,774,5.350,6.950,7.850,2.500,1889,0.050,6.900
0503100000023320,B,48.65,1930,Pand in gebruik,woonfunctie,887,3.050,6.650,7.750,4.700,1394,-0.050,6.700
0503100000023322,B,8.56,1930,Pand in gebruik,,154,2.450,2.550,2.650,0.200,1340,-0.050,2.600
0503100000023323,B,7.40,1930,Pand in gebruik,,125,2.450,2.550,2.650,0.200,1224,-0.050,2.600
0503100000022365,B,13.05,1982,Pand in gebruik,,219,2.650,3.150,3.450,0.800,1232,-0.050,3.200
0503100000022366,B,13.02,1982,Pand in gebruik,,208,2.650,3.250,3.450,0.800,1312,-0.050,3.300
0503100000022367,B,13.05,1982,Pand in gebruik,,208,2.650,3.250,3.450,0.800,1691,-0.150,3.400
0503100000022368,B,13.99,1982,Pand in gebruik,,240,2.650,3.150,3.450,0.800,1630,-0.050,3.200
0503100000022369,B,18.10,1982,Pand in gebruik,,285,2.450,3.150,3.450,1.000,915,0.050,3.100
0503100000022370,B,18.03,1982,Pand in gebruik,,282,2.750,3.250,3.450,0.700,773,0.050,3.200
0503100000022371,B,17.95,1982,Pand in gebruik,,283,2.650,3.150,3.450,0.800,737,0.050,3.100
0503100000022372,B,17.87,1982,Pand in gebruik,,290,2.650,3.150,3.450,0.800,678,0.050,3.100
0503100000022373,B,17.79,1982,Pand in gebruik,,269,2.850,3.350,3.450,0.600,1040,0.050,3.300
0503100000023330,B,42.61,1930,Pand in gebruik,woonfunctie,740,5.250,6.950,7.850,2.600,1880,0.050,6.900
0503100000023331,B,41.85,1930,Pand in gebruik,woonfunctie,729,5.350,6.950,7.850,2.500,1551,0.050,6.900
0503100000023332,B,42.26,1930,Pand in gebruik,woonfunctie,757,5.350,7.050,7.850,2.500,1592,0.050,7.000
0503100000023333,B,9.34,1930,Pand in gebruik,,160,2.450,2.550,2.650,0.200,1389,-0.050,2.600
0503100000023334,B,6.41,1930,Pand in gebruik,,118,2.450,2.550,2.650,0.200,1141,0.050,2.500
0503100000023335,B,6.30,1930,Pand in gebruik,,117,2.450,2.550,2.650,0.200,1033,0.050,2.500
0503100000023336,B,42.15,1930,Pand in gebruik,woonfunctie,769,5.250,6.950,7.850,2.600,1322,-0.050,7.000
0503100000023337,B,42.32,1930,Pand in gebruik,woonfunctie,759,5.250,6.950,7.850,2.600,1286,-0.050,7.000
0503100000023338,B,42.79,1930,Pand in gebruik,woonfunctie,767,5.150,6.950,7.850,2.700,1732,-0.050,7.000
0503100000023339,B,41.79,1930,Pand in gebruik,woonfunctie,727,5.250,6.950,7.750,2.500,1410,-0.050,7.000
0503100000023340,B,41.72,1930,Pand in gebruik,woonfunctie,745,5.250,6.950,7.850,2.600,1447,0.050,6.900
0503100000023341,B,7.57,1930,Pand in gebruik,,133,2.350,2.450,2.550,0.200,952,-0.150,2.600
0503100000023342,B,7.53,1930,Pand in gebruik,,123,2.350,2.450,2.550,0.200,1009,-0.150,2.600
0503100000023343,B,7.62,1930,Pand in gebruik,,131,2.350,2.450,2.550,0.200,1005,-0.150,2.600
0503100000026163,A,196.18,2005,Pand in gebruik,,4819,0.850,0.850,0.950,0.100,4574,-2.050,2.900
0503100000026164,B,1116.20,1967,Pand in gebruik,woonfunctie,68680,10.050,10.050,10.150,0.100,47717,-1.450,11.500
0503100000023386,A,1405.64,1969,Pand in gebruik,woonfunctie,44896,25.450,25.450,25.450,0.000,16811,-0.250,25.700
0503100000023387,A,14.35,1970,Pand in gebruik,overige gebruiksfunctie,452,2.250,2.250,2.350,0.100,2080,-0.050,2.300
0503100000023388,A,14.34,1970,Pand in gebruik,overige gebruiksfunctie,476,2.250,2.250,2.250,0.000,1279,-0.150,2.400
0503100000023389,A,14.34,1970,Pand in gebruik,overige gebruiksfunctie,456,2.250,2.250,2.250,0.000,743,-0.150,2.400
0503100000023390,A,14.35,1970,Pand in gebruik,overige gebruiksfunctie,478,2.250,2.250,2.250,0.000,743,-0.150,2.400
0503100000023391,A,14.35,1970,Pand in gebruik,overige gebruiksfunctie,461,2.150,2.250,2.250,0.100,746,-0.150,2.400
0503100000023392,A,14.34,1970,Pand in gebruik,overige gebruiksfunctie,470,2.150,2.250,2.250,0.100,751,-0.150,2.400
0503100000023393,A,14.35,1970,Pand in gebruik,overige gebruiksfunctie,464,2.150,2.150,2.250,0.100,1449,-0.150,2.300
0503100000023394,A,14.35,1970,Pand in gebruik,overige gebruiksfunctie,468,2.150,2.150,2.150,0.000,1425,-0.250,2.400
0503100000023395,B,138.19,1994,Pand in gebruik,industriefunctie,2211,5.450,5.550,5.650,0.200,2800,0.050,5.500
0503100000023396,B,138.29,1994,Pand in gebruik,industriefunctie,2127,5.450,5.550,5.650,0.200,2210,-0.050,5.600
0503100000023398,A,317.39,1969,Pand in gebruik,gezondheidszorgfunctie,10211,4.550,4.850,5.150,0.600,8748,-0.150,5.000
0503100000023403,B,133.32,1994,Pand in gebruik,industriefunctie,2100,5.550,5.650,5.750,0.200,2022,0.050,5.600
0503100000023404,B,100.97,1997,Pand in gebruik,kantoorfunctie,1595,9.250,9.350,10.650,1.400,2211,0.050,9.300
0503100000023405,B,162.26,1994,Pand in gebruik,industriefunctie,2436,5.550,6.450,6.650,1.100,2686,0.050,6.400
0503100000023407,A,112.93,2005,Pand in gebruik,bijeenkomstfunctie,3575,2.750,3.750,3.750,1.000,7533,-0.250,4.000
0503100000023412,B,7.47,1930,Pand in gebruik,,135,2.350,2.450,2.550,0.200,933,-0.150,2.600
0503100000023413,B,7.38,1930,Pand in gebruik,,128,2.350,2.450,2.550,0.200,970,-0.150,2.600
0503100000023414,B,7.37,1930,Pand in gebruik,,130,2.350,2.450,2.550,0.200,884,-0.150,2.600
0503100000023415,B,7.52,1930,Pand in gebruik,,132,2.350,2.450,2.550,0.200,934,-0.150,2.600
0503100000023416,B,7.46,1930,Pand in gebruik,,130,2.350,2.450,2.550,0.200,1020,-0.050,2.500
0503100000023417,B,7.37,1930,Pand in gebruik,,130,2.350,2.450,2.550,0.200,1038,-0.050,2.500
0503100000023418,B,8.24,1930,Pand in gebruik,,145,2.450,2.550,2.650,0.200,1355,-0.050,2.600
0503100000023419,B,7.39,1930,Pand in gebruik,,118,2.450,2.650,2.650,0.200,1231,-0.050,2.700
0503100000023420,B,48.76,1930,Pand in gebruik,woonfunctie,840,5.150,6.850,7.850,2.700,1559,0.150,6.700
0503100000024824,B,63.03,1998,Pand in gebruik,woonfunctie,1448,4.350,7.050,7.150,2.800,2421,-1.350,8.400
0503100000024825,B,61.00,1998,Pand in gebruik,woonfunctie,1370,4.350,7.050,7.150,2.800,2021,-1.350,8.400
0503100000025196,B,52.14,1990,Pand in gebruik,woonfunctie,1281,6.250,6.850,7.150,0.900,2234,-1.650,8.500
0503100000023421,B,48.74,1930,Pand in gebruik,woonfunctie,850,5.150,6.750,7.750,2.600,1487,0.150,6.600
0503100000024826,B,62.30,1998,Pand in gebruik,woonfunctie,1382,4.350,7.050,7.150,2.800,2164,-1.350,8.400
0503100000025197,B,61.80,1990,Pand in gebruik,woonfunctie,1431,6.050,6.750,7.150,1.100,2021,-1.650,8.400
0503100000024827,B,61.21,1998,Pand in gebruik,woonfunctie,1377,4.350,7.050,7.150,2.800,2122,-1.350,8.400
0503100000023422,B,48.78,1930,Pand in gebruik,woonfunctie,854,5.150,6.850,7.750,2.600,1764,0.050,6.800
0503100000025198,B,61.73,1990,Pand in gebruik,woonfunctie,1458,6.150,6.750,7.150,1.000,1839,-1.550,8.300
0503100000023423,B,42.25,1930,Pand in gebruik,woonfunctie,762,5.150,6.850,7.750,2.600,2765,0.050,6.800
0503100000024828,B,61.00,1998,Pand in gebruik,woonfunctie,1362,4.350,7.050,7.150,2.800,2136,-1.350,8.400
0503100000025199,B,67.16,1990,Pand in gebruik,woonfunctie,1516,6.050,6.750,7.150,1.100,2608,-1.550,8.300
0503100000023424,B,48.55,1930,Pand in gebruik,woonfunctie,894,3.050,6.750,7.750,4.700,1477,-0.050,6.800
0503100000025200,B,13.44,1998,Pand in gebruik,,284,1.250,1.350,2.950,1.700,2421,-0.850,2.200
0503100000023425,B,48.56,1930,Pand in gebruik,woonfunctie,884,3.250,6.750,7.750,4.500,1383,-0.050,6.800
0503100000025201,B,13.50,1998,Pand in gebruik,,260,1.250,1.350,1.450,0.200,2358,-0.850,2.200
0503100000024829,B,61.44,1998,Pand in gebruik,woonfunctie,1377,4.350,7.050,7.150,2.800,2112,-1.350,8.400
0503100000023426,B,48.53,1930,Pand in gebruik,woonfunctie,816,5.150,6.850,7.750,2.600,1255,-0.050,6.900
0503100000023427,B,41.49,1930,Pand in gebruik,woonfunctie,764,5.250,6.950,7.850,2.600,1453,-0.050,7.000
0503100000024830,B,60.98,1998,Pand in gebruik,woonfunctie,1374,4.350,7.050,7.150,2.800,2199,-1.350,8.400
0503100000023877,B,7.95,1981,Pand in gebruik,,272,0.850,0.950,0.950,0.100,3325,-1.650,2.600
0503100000025721,A,18.74,1970,Pand in gebruik,overige gebruiksfunctie,598,2.250,2.350,2.350,0.100,2829,-0.250,2.600
0503100000023435,B,17.01,1930,Pand in gebruik,,295,2.450,2.550,2.650,0.200,1480,0.050,2.500
0503100000023436,B,16.75,1930,Pand in gebruik,,306,2.550,2.550,2.650,0.100,1741,0.050,2.500
0503100000023437,B,9.12,1930,Pand in gebruik,,306,2.550,2.650,2.650,0.100,2006,-0.050,2.700
0503100000023438,B,9.11,1930,Pand in gebruik,,320,2.550,2.650,2.650,0.100,2493,-0.050,2.700
0503100000025763,B,7.28,1977,Pand in gebruik,,189,1.150,1.150,1.250,0.100,2041,-1.150,2.300
0503100000025764,B,7.27,1977,Pand in gebruik,,180,1.150,1.150,1.150,0.000,2009,-1.150,2.300
0503100000025772,B,8.12,1977,Pand in gebruik,,137,0.850,0.950,0.950,0.100,1295,-1.650,2.600
0503100000025773,B,8.12,1977,Pand in gebruik,,120,0.850,0.950,0.950,0.100,1273,-1.550,2.500
